train_loss,val_loss,val_accuracy,val_precision,val_recall,val_f1,lr,epoch_time_s
0.752329562447944,0.3991468957740895,0.9379562043795621,0.5714285714285714,0.9777777777777777,0.7213114754098361,0.001,0.8050007820129395
0.2882770241829395,0.3742447795659086,0.9379562043795621,0.569620253164557,1.0,0.7258064516129032,0.001,0.6969997882843018
0.25765456463665815,0.2915073050199634,0.9562043795620438,0.6567164179104478,0.9777777777777777,0.7857142857142857,0.001,0.7420024871826172
0.22552883250034408,0.33819715994117905,0.927007299270073,0.5294117647058824,1.0,0.6923076923076923,0.001,0.7100002765655518
0.21468275376615822,0.3400029100640847,0.9233576642335767,0.5172413793103449,1.0,0.6818181818181818,0.001,0.7349984645843506
0.21022109695786897,0.2916175344564619,0.948905109489051,0.6164383561643836,1.0,0.7627118644067796,0.001,0.7570004463195801
0.20514264437762092,0.2766086968192219,0.958029197080292,0.6617647058823529,1.0,0.7964601769911505,0.001,0.7209994792938232
0.20286073512419733,0.26478255012609664,0.9635036496350365,0.6923076923076923,1.0,0.8181818181818182,0.001,0.7210025787353516
0.20088669140325363,0.23885923145461257,0.9835766423357665,0.8333333333333334,1.0,0.9090909090909091,0.001,0.7019979953765869
0.20369845379210916,0.23511170209759344,0.9835766423357665,0.8333333333333334,1.0,0.9090909090909091,0.001,0.7219972610473633
0.19902751729413937,0.24507832244364885,0.9799270072992701,0.8035714285714286,1.0,0.8910891089108911,0.001,0.6829996109008789
0.1955147422955864,0.2530521959283926,0.9762773722627737,0.7758620689655172,1.0,0.8737864077669902,0.001,0.7229998111724854
0.19590172359090768,0.3084917895115205,0.9452554744525548,0.6,1.0,0.75,0.001,0.7440009117126465
0.19779643798449634,0.26158967766448527,0.9744525547445255,0.7627118644067796,1.0,0.8653846153846154,0.0005,0.7039988040924072
0.19136496569147174,0.24010679887159028,0.9799270072992701,0.8035714285714286,1.0,0.8910891089108911,0.0005,0.6950006484985352
0.190597782861318,0.23987751263771614,0.9799270072992701,0.8035714285714286,1.0,0.8910891089108911,0.0005,0.7299995422363281
0.1889178521980513,0.25369416536205874,0.9781021897810219,0.7894736842105263,1.0,0.8823529411764706,0.0005,0.7220046520233154
