train_loss,val_loss,val_accuracy,val_precision,val_recall,val_f1,lr,epoch_time_s
0.9214785648271963,0.7871201621354932,0.0948905109489051,0.08317929759704251,1.0,0.15358361774744028,0.0001,0.7079982757568359
0.8750616266350759,0.7507506339219365,0.6587591240875912,0.19130434782608696,0.9777777777777777,0.32,0.0001,0.7529990673065186
0.820992819746373,0.705541243518356,0.9032846715328468,0.4574468085106383,0.9555555555555556,0.6187050359712231,0.0001,0.6919999122619629
0.7475214400377156,0.6411732317757433,0.9525547445255474,0.6507936507936508,0.9111111111111111,0.7592592592592593,0.0001,0.7269995212554932
0.6549380726146607,0.5562390437091354,0.9562043795620438,0.6666666666666666,0.9333333333333333,0.7777777777777778,0.0001,0.6649999618530273
0.5501914224538921,0.46615734065536163,0.9470802919708029,0.6142857142857143,0.9555555555555556,0.7478260869565218,0.0001,0.7220008373260498
0.44595351203387934,0.3878145200492692,0.9434306569343066,0.5945945945945946,0.9777777777777777,0.7394957983193278,0.0001,0.7020001411437988
0.35999406669764666,0.3332998926622154,0.9397810218978102,0.5789473684210527,0.9777777777777777,0.7272727272727273,0.0001,0.7589983940124512
0.30181120196489536,0.3040754390458991,0.948905109489051,0.6197183098591549,0.9777777777777777,0.7586206896551724,0.0001,0.7280001640319824
0.2711242607097752,0.2875620674912947,0.9507299270072993,0.6285714285714286,0.9777777777777777,0.7652173913043478,0.0001,0.7190015316009521
0.2549255576862292,0.3010283055966788,0.9416058394160584,0.5844155844155844,1.0,0.7377049180327869,0.0001,0.8599987030029297
0.24603217304485975,0.2827626279670827,0.9543795620437956,0.6428571428571429,1.0,0.782608695652174,0.0001,0.7870025634765625
0.2388290117231313,0.293095573456618,0.9470802919708029,0.6081081081081081,1.0,0.7563025210084033,0.0001,0.793999433517456
0.23005513251955598,0.29258810777733796,0.948905109489051,0.6164383561643836,1.0,0.7627118644067796,0.0001,0.7689998149871826
0.22186177331767448,0.27267660363747254,0.9562043795620438,0.6567164179104478,0.9777777777777777,0.7857142857142857,0.0001,0.8049988746643066
0.21576214416081205,0.2735762700547267,0.958029197080292,0.6617647058823529,1.0,0.7964601769911505,0.0001,0.742999792098999
0.21336657749162943,0.272977273829662,0.958029197080292,0.6617647058823529,1.0,0.7964601769911505,0.0001,0.7479996681213379
0.21142756665440923,0.2716310885700866,0.9598540145985401,0.6716417910447762,1.0,0.8035714285714286,0.0001,0.7639997005462646
0.21026090303455305,0.2750447966756612,0.9543795620437956,0.6428571428571429,1.0,0.782608695652174,0.0001,0.7739999294281006
0.2087633256062992,0.2694667812681546,0.9616788321167883,0.6818181818181818,1.0,0.8108108108108109,0.0001,0.7610001564025879
0.2070153323455926,0.26563189934640036,0.9653284671532847,0.703125,1.0,0.8256880733944955,0.0001,0.7179999351501465
0.20591713447218923,0.2654635101339243,0.9653284671532847,0.703125,1.0,0.8256880733944955,0.0001,0.8530023097991943
0.20498874834267283,0.2636942219560164,0.968978102189781,0.7258064516129032,1.0,0.8411214953271028,0.0001,0.6990025043487549
0.20444871843312298,0.26438984731688114,0.968978102189781,0.7258064516129032,1.0,0.8411214953271028,0.0001,0.722999095916748
0.20379129420109482,0.26477686245075976,0.9671532846715328,0.7142857142857143,1.0,0.8333333333333334,0.0001,0.7440006732940674
0.20365373801542208,0.27282775013986293,0.9616788321167883,0.6818181818181818,1.0,0.8108108108108109,0.0001,0.7499995231628418
0.2037358320650337,0.26973268585483523,0.9635036496350365,0.6923076923076923,1.0,0.8181818181818182,5e-05,0.708000659942627
0.2028286854473058,0.25691910947326324,0.9708029197080292,0.7377049180327869,1.0,0.8490566037735849,5e-05,0.6819992065429688
0.20177581658200938,0.2707990072939518,0.9635036496350365,0.6923076923076923,1.0,0.8181818181818182,5e-05,0.7239971160888672
0.2006969518022032,0.26640641384751257,0.9653284671532847,0.703125,1.0,0.8256880733944955,5e-05,0.6939997673034668
0.20153035092376376,0.254633284398239,0.9726277372262774,0.75,1.0,0.8571428571428571,5e-05,0.6840014457702637
0.19979290610625142,0.26031653289377255,0.9708029197080292,0.7377049180327869,1.0,0.8490566037735849,5e-05,0.7149972915649414
0.19962721902351957,0.2670677687129835,0.9653284671532847,0.703125,1.0,0.8256880733944955,5e-05,0.7620007991790771
0.19931725686805477,0.2574809489459017,0.9708029197080292,0.7377049180327869,1.0,0.8490566037735849,5e-05,0.7009992599487305
0.19907177688664948,0.25888914435449306,0.9708029197080292,0.7377049180327869,1.0,0.8490566037735849,2.5e-05,0.6909999847412109
0.19960798111690478,0.26567674205250985,0.9671532846715328,0.7142857142857143,1.0,0.8333333333333334,2.5e-05,0.693000078201294
0.19914700534959504,0.2590745687484741,0.9708029197080292,0.7377049180327869,1.0,0.8490566037735849,2.5e-05,0.713001012802124
0.19884723957800707,0.2562713531682091,0.9708029197080292,0.7377049180327869,1.0,0.8490566037735849,2.5e-05,0.690000057220459
