train_loss,val_loss,val_accuracy,val_precision,val_recall,val_f1,lr,epoch_time_s
0.8355663809555256,0.46250370775611654,0.945631067961165,0.4888888888888889,0.8148148148148148,0.6111111111111112,0.001,0.6820001602172852
0.3969773548384714,0.2859601421263611,0.9611650485436893,0.574468085106383,1.0,0.7297297297297297,0.001,0.712998628616333
0.26134058229745055,0.33977619050775915,0.9378640776699029,0.4576271186440678,1.0,0.627906976744186,0.001,0.656001091003418
0.2446062198312303,0.25651810933085323,0.9766990291262136,0.6923076923076923,1.0,0.8181818181818182,0.001,0.7359986305236816
0.23292481329718512,0.3081692387756792,0.945631067961165,0.4909090909090909,1.0,0.6585365853658537,0.001,0.7269983291625977
0.245477303185887,0.23840591444552522,0.9786407766990292,0.7105263157894737,1.0,0.8307692307692308,0.001,0.7040002346038818
0.21650166252703743,0.24275834768721202,0.974757281553398,0.675,1.0,0.8059701492537313,0.001,0.7080011367797852
0.2219167152946584,0.2580713287140559,0.970873786407767,0.6428571428571429,1.0,0.782608695652174,0.001,0.6870005130767822
0.2375297210863884,0.2347252864571451,0.9902912621359223,1.0,0.8148148148148148,0.8979591836734694,0.001,0.7089991569519043
0.22986229896094287,0.21442821309404467,0.9941747572815534,0.9,1.0,0.9473684210526315,0.001,0.6860005855560303
0.20979535206095046,0.21807767864569877,0.9922330097087378,0.8709677419354839,1.0,0.9310344827586207,0.001,0.7839992046356201
0.2008715561937361,0.21286349368905558,0.9922330097087378,0.896551724137931,0.9629629629629629,0.9285714285714286,0.001,0.7750015258789062
0.2001630413639399,0.21833390055350888,0.9922330097087378,0.896551724137931,0.9629629629629629,0.9285714285714286,0.001,0.767000675201416
0.1978113242727242,0.21180343026096382,0.996116504854369,0.9310344827586207,1.0,0.9642857142857143,0.001,0.7139995098114014
0.19915360690234626,0.21899074466483107,0.9922330097087378,0.8709677419354839,1.0,0.9310344827586207,0.001,0.7000014781951904
0.1947275431317435,0.22722812856285318,0.9902912621359223,0.8666666666666667,0.9629629629629629,0.9122807017543859,0.001,0.6760013103485107
0.19256497481124177,0.21930946632496362,0.9902912621359223,0.8666666666666667,0.9629629629629629,0.9122807017543859,0.001,0.7019972801208496
0.19703883881431317,0.21663696560466172,0.9941747572815534,0.9285714285714286,0.9629629629629629,0.9454545454545454,0.0005,0.7210009098052979
0.1888506638772553,0.21886150258258708,0.9902912621359223,0.9230769230769231,0.8888888888888888,0.9056603773584906,0.0005,0.7420003414154053
0.1895816610771863,0.22153508729726365,0.9902912621359223,0.9230769230769231,0.8888888888888888,0.9056603773584906,0.0005,0.8109989166259766
0.18781617593968264,0.2217946496692676,0.9922330097087378,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.0005,0.6730000972747803
